Experiment,Date,Ping_Target,Tracked_Interface,Fail_Start_Time,Fail_End_Time,Failover_Duration_sec,Ping_Loss_Duration_sec,Total_Pings,Successful_Pings,Lost_Pings,Packet_Loss_Percent,Avg_Latency_ms,Min_Latency_ms,Max_Latency_ms,CPU_Before,CPU_After,Jitter_ms,Median_Latency_ms,Latency_95th_ms,Latency_99th_ms
362,2025-12-12 04:29:28,1.1.1.1,GigabitEthernet0/0,2.241,12.361,10.12,10.12,141,131,10,7.092198581560284,6.44939910364515,4.38690185546875,14.848947525024414,1.0,7.0,1.369,6.215,8.382,10.72
363,2025-12-12 04:29:59,1.1.1.1,GigabitEthernet0/0,2.255,12.378,10.1228,10.1228,138,128,10,7.246376811594203,6.995454430580139,4.800081253051758,12.87841796875,1.0,8.0,1.208,6.833,9.226,10.025
364,2025-12-12 04:30:29,1.1.1.1,GigabitEthernet0/0,2.462,12.589,10.1268,10.1268,136,126,10,7.352941176470589,8.593277325705877,4.248619079589844,29.92844581604004,2.0,7.0,5.315,6.767,23.107,25.045
365,2025-12-12 04:31:00,1.1.1.1,GigabitEthernet0/0,2.247,11.358,9.1117,9.1117,137,128,9,6.569343065693431,6.998874247074127,4.684925079345703,24.09195899963379,2.0,7.0,2.333,6.549,9.498,12.336
366,2025-12-12 04:31:30,1.1.1.1,GigabitEthernet0/0,2.277,14.425,12.1485,12.1485,142,130,12,8.450704225352112,6.862746752225435,4.43720817565918,10.486841201782227,2.0,2.0,1.193,6.773,8.791,9.804
367,2025-12-12 04:32:03,1.1.1.1,GigabitEthernet0/0,2.255,12.373,10.1177,10.1177,130,120,10,7.6923076923076925,7.9801976680755615,4.630088806152344,24.794340133666992,2.0,3.0,3.984,7.051,20.572,23.103
368,2025-12-12 04:32:33,1.1.1.1,GigabitEthernet0/0,2.239,12.362,10.1224,10.1224,134,124,10,7.462686567164178,7.411229994989211,3.8340091705322266,17.65751838684082,2.0,4.0,1.861,7.173,9.715,13.126
369,2025-12-12 04:33:04,1.1.1.1,GigabitEthernet0/0,2.268,13.408,11.1392,11.1392,134,123,11,8.208955223880597,7.695010037926155,4.570484161376953,18.651247024536133,1.0,1.0,2.706,6.879,13.218,17.169
370,2025-12-12 04:33:36,1.1.1.1,GigabitEthernet0/0,2.238,13.371,11.1324,11.1324,136,125,11,8.088235294117647,7.277441024780273,4.675865173339844,18.641948699951172,6.0,8.0,1.879,6.941,10.036,13.035
371,2025-12-12 04:34:08,1.1.1.1,GigabitEthernet0/0,2.221,13.354,11.1338,11.1338,130,119,11,8.461538461538462,7.973863297149915,4.8675537109375,28.92303466796875,3.0,4.0,3.758,7.232,12.66,24.956
372,2025-12-12 04:34:39,1.1.1.1,GigabitEthernet0/0,2.284,13.414,11.1301,11.1301,140,129,11,7.857142857142857,7.036279338274816,4.172325134277344,16.40796661376953,1.0,3.0,1.67,6.679,9.793,11.549
373,2025-12-12 04:35:11,1.1.1.1,GigabitEthernet0/0,2.249,11.36,9.111,9.111,138,129,9,6.521739130434782,6.773756456005481,4.369258880615234,12.342691421508789,1.0,2.0,1.363,6.632,8.871,10.322
374,2025-12-12 04:35:41,1.1.1.1,GigabitEthernet0/0,2.22,12.34,10.1202,10.1202,140,130,10,7.142857142857142,6.459953234745906,4.675626754760742,15.747547149658203,1.0,1.0,1.435,6.164,8.672,10.122
375,2025-12-12 04:36:12,1.1.1.1,GigabitEthernet0/0,2.226,12.346,10.1201,10.1201,130,120,10,7.6923076923076925,7.8717271486918134,4.385232925415039,22.571802139282227,2.0,1.0,2.681,7.059,12.614,15.713
376,2025-12-12 04:36:42,1.1.1.1,GigabitEthernet0/0,2.23,13.364,11.1338,11.1338,141,130,11,7.801418439716312,6.562146773705115,3.760099411010742,10.361194610595703,2.0,9.0,1.246,6.351,8.948,9.793
377,2025-12-12 04:37:14,1.1.1.1,GigabitEthernet0/0,2.296,13.43,11.1341,11.1341,126,115,11,8.73015873015873,9.083235782125723,4.4708251953125,33.68520736694336,1.0,8.0,5.17,7.332,20.6,27.309
378,2025-12-12 04:37:46,1.1.1.1,GigabitEthernet0/0,2.226,11.335,9.1092,9.1092,130,121,9,6.923076923076923,7.662262798340852,0,30.303239822387695,2.0,,3.721,7.116,10.628,21.026
379,2025-12-12 04:38:16,1.1.1.1,GigabitEthernet0/0,2.252,12.377,10.1251,10.1251,132,122,10,7.575757575757576,7.74888132439285,4.576206207275391,26.74412727355957,1.0,7.0,2.793,7.144,11.639,16.713
380,2025-12-12 04:38:47,1.1.1.1,GigabitEthernet0/0,2.343,12.464,10.121,10.121,133,123,10,7.518796992481203,8.127503278778821,4.138708114624023,24.961471557617188,2.0,7.0,3.569,7.19,14.121,21.919
381,2025-12-12 04:39:18,1.1.1.1,GigabitEthernet0/0,2.289,13.426,11.1372,11.1372,140,129,11,7.857142857142857,7.0758531259935955,4.447698593139648,18.310546875,1.0,3.0,1.612,6.724,9.386,11.403
382,2025-12-12 04:39:50,1.1.1.1,GigabitEthernet0/0,2.208,13.348,11.1391,11.1391,128,117,11,8.59375,8.105970855452057,4.376649856567383,16.430139541625977,2.0,2.0,2.633,7.264,14.194,14.936
383,2025-12-12 04:40:22,1.1.1.1,GigabitEthernet0/0,2.296,11.407,9.1114,9.1114,136,127,9,6.61764705882353,7.451530516616941,4.375457763671875,15.885114669799805,4.0,3.0,1.628,7.209,9.689,11.85
384,2025-12-12 04:40:51,1.1.1.1,GigabitEthernet0/0,2.28,12.403,10.1229,10.1229,139,129,10,7.194244604316546,7.001806599225184,4.146814346313477,19.94037628173828,0.0,2.0,1.768,6.737,9.752,10.648
385,2025-12-12 04:41:22,1.1.1.1,GigabitEthernet0/0,2.238,12.359,10.1215,10.1215,133,123,10,7.518796992481203,7.506331777184959,4.87208366394043,16.171693801879883,5.0,10.0,1.857,7.285,10.296,12.42
386,2025-12-12 04:41:53,1.1.1.1,GigabitEthernet0/0,2.258,11.367,9.109,9.109,138,129,9,6.521739130434782,6.922638693521189,4.513263702392578,10.753393173217773,2.0,,1.292,6.809,8.943,10.656
387,2025-12-12 04:42:23,1.1.1.1,GigabitEthernet0/0,2.24,12.361,10.1204,10.1204,136,126,10,7.352941176470589,7.124705920143733,4.432201385498047,12.20560073852539,1.0,2.0,1.383,7.084,9.398,10.686
388,2025-12-12 04:42:53,1.1.1.1,GigabitEthernet0/0,2.253,3.265,1.012,1.012,123,122,1,0.8130081300813009,7.709180722471143,0,24.972915649414062,3.0,,3.541,7.047,10.532,21.552
389,2025-12-12 04:43:16,1.1.1.1,GigabitEthernet0/0,2.403,11.52,9.1175,9.1175,140,131,9,6.428571428571428,7.7724165588844825,3.944873809814453,34.65104103088379,,7.0,4.289,6.803,14.413,24.107
390,2025-12-12 04:43:46,1.1.1.1,GigabitEthernet0/0,2.272,10.371,8.099,8.099,141,133,8,5.673758865248227,6.489716078105726,3.506898880004883,9.690999984741211,3.0,8.0,1.132,6.333,8.42,9.366
391,2025-12-12 04:44:15,1.1.1.1,GigabitEthernet0/0,2.347,11.456,9.1096,9.1096,139,130,9,6.474820143884892,7.295786417447603,3.912210464477539,14.396190643310547,1.0,5.0,2.017,6.803,10.969,13.399
392,2025-12-12 04:44:45,1.1.1.1,GigabitEthernet0/0,2.256,11.366,9.1104,9.1104,139,130,9,6.474820143884892,6.695932608384353,3.420114517211914,11.2457275390625,6.0,1.0,1.324,6.597,9.021,10.11
393,2025-12-12 04:45:14,1.1.1.1,GigabitEthernet0/0,2.28,12.403,10.1223,10.1223,142,132,10,7.042253521126761,6.637013319766883,4.197835922241211,10.738134384155273,4.0,3.0,1.454,6.256,9.195,10.393
394,2025-12-12 04:45:45,1.1.1.1,GigabitEthernet0/0,2.25,12.37,10.1202,10.1202,137,127,10,7.2992700729927,7.085205063106507,4.2552947998046875,11.789321899414062,2.0,5.0,1.398,6.798,9.66,10.819
395,2025-12-12 04:46:16,1.1.1.1,GigabitEthernet0/0,2.283,11.393,9.1107,9.1107,136,127,9,6.61764705882353,7.230987699013057,3.676891326904297,27.098655700683594,4.0,4.0,3.16,6.485,10.307,21.89
396,2025-12-12 04:46:46,1.1.1.1,GigabitEthernet0/0,2.286,12.409,10.1227,10.1227,141,131,10,7.092198581560284,6.869909417538243,4.356145858764648,13.657569885253906,1.0,2.0,1.603,6.468,9.243,11.792
397,2025-12-12 04:47:17,1.1.1.1,GigabitEthernet0/0,2.289,12.412,10.1222,10.1222,132,122,10,7.575757575757576,7.921531552174052,4.558324813842773,31.35371208190918,4.0,10.0,3.109,7.236,11.777,17.062
398,2025-12-12 04:47:48,1.1.1.1,GigabitEthernet0/0,2.364,6.413,4.0488,4.0488,134,130,4,2.9850746268656714,7.330091183002178,0,23.590087890625,1.0,,3.46,6.524,11.385,22.02
399,2025-12-12 04:48:13,1.1.1.1,GigabitEthernet0/0,2.317,,,,148,128,20,13.513513513513514,7.487604394555092,4.582405090332031,21.740198135375977,,0,2.354,6.956,10.772,14.11
400,2025-12-12 04:48:52,1.1.1.1,GigabitEthernet0/0,1.218,2.231,1.0124,1.0124,67,66,1,1.4925373134328357,8.007287979125977,4.64177131652832,24.190425872802734,,,3.858,7.105,15.232,22.919
402,2025-12-12 04:49:32,1.1.1.1,GigabitEthernet0/0,1.513,2.527,1.0142,1.0142,81,80,1,1.2345679012345678,8.59207808971405,4.268169403076172,45.97759246826172,,,5.749,7.281,13.371,30.931
403,2025-12-12 04:49:53,1.1.1.1,GigabitEthernet0/0,2.266,12.387,10.121,10.121,132,122,10,7.575757575757576,8.096190749621782,4.635334014892578,26.4132022857666,,2.0,3.267,7.203,12.705,16.216
404,2025-12-12 04:50:24,1.1.1.1,GigabitEthernet0/0,2.249,13.381,11.1321,11.1321,138,127,11,7.971014492753622,7.108470586341197,4.440784454345703,13.324260711669922,1.0,8.0,1.539,7.071,9.664,11.301
405,2025-12-12 04:50:56,1.1.1.1,GigabitEthernet0/0,2.227,14.372,12.1448,12.1448,138,126,12,8.695652173913043,7.108238008287218,4.338979721069336,16.144275665283203,1.0,2.0,1.819,6.793,9.669,12.893
406,2025-12-12 04:51:28,1.1.1.1,GigabitEthernet0/0,2.281,14.426,12.1447,12.1447,137,125,12,8.75912408759124,7.526126861572266,4.653453826904297,33.78152847290039,2.0,8.0,3.968,6.649,9.978,24.749
407,2025-12-12 04:52:01,1.1.1.1,GigabitEthernet0/0,2.298,11.409,9.1111,9.1111,139,130,9,6.474820143884892,7.033909284151518,4.806041717529297,11.445999145507812,2.0,,1.299,6.901,9.297,10.566
408,2025-12-12 04:52:31,1.1.1.1,GigabitEthernet0/0,2.252,13.386,11.1334,11.1334,135,124,11,8.148148148148149,7.4730707753089165,4.693269729614258,17.695903778076172,1.0,8.0,1.832,7.209,9.799,12.118
409,2025-12-12 04:53:03,1.1.1.1,GigabitEthernet0/0,2.264,12.385,10.121,10.121,130,120,10,7.6923076923076925,8.118488391240438,4.205942153930664,42.50526428222656,2.0,3.0,3.558,7.631,10.633,12.061
410,2025-12-12 04:53:34,1.1.1.1,GigabitEthernet0/0,2.227,12.348,10.121,10.121,126,116,10,7.936507936507936,8.210379501868939,5.074977874755859,19.7446346282959,1.0,3.0,2.229,7.677,11.896,15.078
411,2025-12-12 04:54:05,1.1.1.1,GigabitEthernet0/0,2.309,12.431,10.1226,10.1226,136,126,10,7.352941176470589,7.372379302978516,4.564523696899414,24.908065795898438,2.0,3.0,3.653,6.487,12.897,22.806
412,2025-12-12 04:54:36,1.1.1.1,GigabitEthernet0/0,2.244,12.364,10.1197,10.1197,135,125,10,7.4074074074074066,7.246623992919922,4.162073135375977,21.97408676147461,2.0,3.0,1.796,6.84,9.626,10.432
413,2025-12-12 04:55:07,1.1.1.1,GigabitEthernet0/0,2.248,11.357,9.109,9.109,133,124,9,6.7669172932330826,7.378989650357154,3.773927688598633,15.306472778320312,0.0,1.0,1.706,7.277,10.199,11.976
414,2025-12-12 04:55:36,1.1.1.1,GigabitEthernet0/0,2.284,13.418,11.1347,11.1347,131,120,11,8.396946564885496,8.102075258890787,4.181146621704102,27.827739715576172,2.0,2.0,4.652,6.672,20.076,24.591
415,2025-12-12 04:56:08,1.1.1.1,GigabitEthernet0/0,2.26,11.37,9.1095,9.1095,138,129,9,6.521739130434782,6.909791813340298,4.998207092285156,15.183448791503906,2.0,3.0,1.619,6.531,9.608,12.383
416,2025-12-12 04:56:38,1.1.1.1,GigabitEthernet0/0,2.242,12.364,10.1223,10.1223,126,116,10,7.936507936507936,8.661146821646854,4.341840744018555,27.18806266784668,2.0,1.0,4.146,7.351,16.069,24.288
417,2025-12-12 04:57:09,1.1.1.1,GigabitEthernet0/0,2.257,12.379,10.1224,10.1224,137,127,10,7.2992700729927,7.136846151877576,4.235029220581055,13.823747634887695,0.0,2.0,1.658,6.912,9.774,11.978
418,2025-12-12 04:57:39,1.1.1.1,GigabitEthernet0/0,2.233,11.343,9.1106,9.1106,130,121,9,6.923076923076923,7.708281524910414,4.060983657836914,21.505117416381836,2.0,2.0,2.25,7.37,10.942,14.265
419,2025-12-12 04:58:09,1.1.1.1,GigabitEthernet0/0,2.285,11.393,9.1078,9.1078,135,126,9,6.666666666666667,7.2946207863943915,4.132747650146484,25.313854217529297,1.0,3.0,2.609,6.679,11.187,15.001
420,2025-12-12 04:58:39,1.1.1.1,GigabitEthernet0/0,2.252,12.374,10.1221,10.1221,135,125,10,7.4074074074074066,7.416053771972656,5.099773406982422,28.107404708862305,2.0,4.0,2.352,6.873,10.423,11.124
421,2025-12-12 04:59:09,1.1.1.1,GigabitEthernet0/0,2.216,11.325,9.1098,9.1098,135,126,9,6.666666666666667,6.9742581200978115,4.714488983154297,14.75834846496582,2.0,3.0,1.403,6.735,8.915,10.053
422,2025-12-12 04:59:39,1.1.1.1,GigabitEthernet0/0,2.288,12.409,10.1216,10.1216,124,114,10,8.064516129032258,9.092872602897778,4.438161849975586,48.78997802734375,1.0,3.0,5.87,7.276,19.959,24.597
423,2025-12-12 05:00:10,1.1.1.1,GigabitEthernet0/0,2.281,11.39,9.1088,9.1088,138,129,9,6.521739130434782,6.926026455191678,3.862619400024414,22.08685874938965,1.0,8.0,2.807,6.284,9.646,20.992
424,2025-12-12 05:00:40,1.1.1.1,GigabitEthernet0/0,2.322,11.439,9.1169,9.1169,134,125,9,6.7164179104477615,7.929296493530273,4.575490951538086,35.039424896240234,1.0,6.0,4.092,7.071,11.647,23.244
425,2025-12-12 05:01:09,1.1.1.1,GigabitEthernet0/0,2.235,11.345,9.1102,9.1102,137,128,9,6.569343065693431,6.826223805546761,4.682064056396484,17.585277557373047,2.0,7.0,1.841,6.39,9.086,12.345
426,2025-12-12 05:01:39,1.1.1.1,GigabitEthernet0/0,2.233,11.343,9.1104,9.1104,132,123,9,6.8181818181818175,7.446415056058062,4.578590393066406,12.698650360107422,1.0,4.0,1.482,7.185,9.961,10.708
427,2025-12-12 05:02:09,1.1.1.1,GigabitEthernet0/0,2.317,11.43,9.1125,9.1125,139,130,9,6.474820143884892,7.088057811443623,4.426717758178711,13.104915618896484,5.0,3.0,1.363,7.004,9.181,11.511
428,2025-12-12 05:02:39,1.1.1.1,GigabitEthernet0/0,2.25,13.383,11.133,11.133,133,122,11,8.270676691729323,7.656542981257204,4.614591598510742,25.960206985473633,2.0,9.0,2.931,6.959,11.724,18.354
429,2025-12-12 05:03:10,1.1.1.1,GigabitEthernet0/0,2.267,12.386,10.1191,10.1191,140,130,10,7.142857142857142,6.896374775813176,4.118204116821289,11.472702026367188,2.0,,1.284,6.752,9.268,10.394
430,2025-12-12 05:03:41,1.1.1.1,GigabitEthernet0/0,2.223,13.356,11.1327,11.1327,138,127,11,7.971014492753622,6.891286279272846,3.6275386810302734,14.592170715332031,1.0,6.0,1.468,6.602,8.853,10.763
431,2025-12-12 05:04:13,1.1.1.1,GigabitEthernet0/0,2.277,11.388,9.1105,9.1105,132,123,9,6.8181818181818175,7.7026665695314485,3.899812698364258,23.267030715942383,1.0,7.0,4.119,6.565,18.266,22.922
432,2025-12-12 05:04:42,1.1.1.1,GigabitEthernet0/0,2.275,12.397,10.1222,10.1222,137,127,10,7.2992700729927,7.3001647558737925,4.541873931884766,18.556594848632812,2.0,6.0,1.957,6.858,10.494,12.662
433,2025-12-12 05:05:13,1.1.1.1,GigabitEthernet0/0,2.273,12.394,10.1214,10.1214,136,126,10,7.352941176470589,7.345360422891284,4.416227340698242,19.142627716064453,2.0,6.0,2.242,6.732,11.452,13.353
434,2025-12-12 05:05:44,1.1.1.1,GigabitEthernet0/0,2.24,13.375,11.1347,11.1347,129,118,11,8.527131782945736,8.249719264143604,4.920005798339844,28.941631317138672,3.0,2.0,3.921,7.197,12.843,23.635
435,2025-12-12 05:06:16,1.1.1.1,GigabitEthernet0/0,2.217,12.341,10.1232,10.1232,132,122,10,7.575757575757576,7.554622947192583,4.314661026000977,19.04153823852539,1.0,3.0,1.81,7.329,10.374,10.891
436,2025-12-12 05:06:46,1.1.1.1,GigabitEthernet0/0,2.237,12.364,10.1272,10.1272,136,126,10,7.352941176470589,7.123158091590518,4.524469375610352,12.682199478149414,3.0,2.0,1.53,6.664,9.824,11.278
437,2025-12-12 05:07:17,1.1.1.1,GigabitEthernet0/0,2.28,11.389,9.1087,9.1087,142,133,9,6.338028169014084,6.5379393728155835,3.8886070251464844,12.824773788452148,2.0,2.0,1.37,6.375,9.208,10.045
438,2025-12-12 05:07:47,1.1.1.1,GigabitEthernet0/0,2.244,7.306,5.0614,5.0614,125,120,5,4.0,7.925252119700114,0,17.65918731689453,1.0,,2.53,7.32,12.73,15.68
439,2025-12-12 05:08:13,1.1.1.1,GigabitEthernet0/0,,,,,1234,1234,0,0.0,7.263921648022421,3.9687156677246094,15.917301177978516,,0,1.643,6.99,10.175,12.89
440,2025-12-12 05:08:51,1.1.1.1,GigabitEthernet0/0,2.248,13.385,11.1367,11.1367,132,121,11,8.333333333333332,8.197319409078803,4.863739013671875,29.485225677490234,,2.0,3.713,7.056,15.51,22.879
441,2025-12-12 05:09:23,1.1.1.1,GigabitEthernet0/0,2.216,11.326,9.1095,9.1095,135,126,9,6.666666666666667,6.978464505029103,4.146099090576172,11.143684387207031,2.0,2.0,1.263,6.788,9.102,10.28
442,2025-12-12 05:09:53,1.1.1.1,GigabitEthernet0/0,2.295,11.403,9.1082,9.1082,133,124,9,6.7669172932330826,7.700047185344081,4.366636276245117,25.50196647644043,3.0,5.0,2.98,7.134,10.799,19.242
443,2025-12-12 05:10:23,1.1.1.1,GigabitEthernet0/0,2.204,12.325,10.1209,10.1209,138,128,10,7.246376811594203,6.640229374170303,3.5262107849121094,11.42740249633789,1.0,2.0,1.379,6.465,9.276,10.493
444,2025-12-12 05:10:53,1.1.1.1,GigabitEthernet0/0,2.258,11.368,9.1097,9.1097,129,120,9,6.976744186046512,8.070200681686401,4.5719146728515625,29.32453155517578,1.0,6.0,4.402,6.883,19.225,23.515
445,2025-12-12 05:11:23,1.1.1.1,GigabitEthernet0/0,2.211,12.332,10.1213,10.1213,126,116,10,7.936507936507936,8.25356203934242,4.483938217163086,28.850555419921875,1.0,6.0,3.873,7.124,15.142,23.258
446,2025-12-12 05:11:54,1.1.1.1,GigabitEthernet0/0,2.249,13.387,11.1379,11.1379,138,127,11,7.971014492753622,7.044242122980553,3.9458274841308594,14.99485969543457,2.0,3.0,1.59,6.954,9.649,11.555
447,2025-12-12 05:12:25,1.1.1.1,GigabitEthernet0/0,2.273,12.395,10.1212,10.1212,134,124,10,7.462686567164178,7.642678676113006,4.319667816162109,21.831989288330078,2.0,2.0,2.857,7.088,10.58,20.537
448,2025-12-12 05:12:56,1.1.1.1,GigabitEthernet0/0,2.28,13.416,11.1355,11.1355,133,122,11,8.270676691729323,7.804686905907803,4.197835922241211,13.026952743530273,2.0,8.0,1.817,7.746,10.637,12.305
449,2025-12-12 05:13:28,1.1.1.1,GigabitEthernet0/0,2.263,14.411,12.148,12.148,135,123,12,8.88888888888889,7.663579491095814,4.604578018188477,16.373395919799805,1.0,2.0,2.107,7.301,11.605,14.234
450,2025-12-12 05:14:01,1.1.1.1,GigabitEthernet0/0,2.248,11.357,9.1082,9.1082,136,127,9,6.61764705882353,7.022427761648584,3.6249160766601562,12.515068054199219,0.0,3.0,1.524,6.767,9.884,11.795
451,2025-12-12 05:14:31,1.1.1.1,GigabitEthernet0/0,2.232,11.342,9.1103,9.1103,135,126,9,6.666666666666667,7.110773570953854,4.024267196655273,15.257835388183594,3.0,8.0,1.974,6.604,10.637,13.688
452,2025-12-12 05:15:00,1.1.1.1,GigabitEthernet0/0,2.237,13.37,11.1333,11.1333,133,122,11,8.270676691729323,7.652310074352827,4.071474075317383,20.639896392822266,1.0,2.0,2.154,7.411,11.198,13.301
453,2025-12-12 05:15:32,1.1.1.1,GigabitEthernet0/0,2.278,12.401,10.1221,10.1221,140,130,10,7.142857142857142,6.759186891409067,4.121541976928711,10.894775390625,2.0,2.0,1.277,6.789,8.618,9.629
454,2025-12-12 05:16:03,1.1.1.1,GigabitEthernet0/0,2.279,13.412,11.1331,11.1331,143,132,11,7.6923076923076925,6.741366603157737,3.948211669921875,18.023014068603516,2.0,9.0,1.555,6.524,9.252,9.747
455,2025-12-12 05:16:35,1.1.1.1,GigabitEthernet0/0,2.309,11.419,9.1098,9.1098,130,121,9,6.923076923076923,8.324609315099796,4.22215461730957,37.76907920837402,2.0,4.0,5.099,6.704,20.275,23.83
456,2025-12-12 05:17:05,1.1.1.1,GigabitEthernet0/0,2.217,11.327,9.1099,9.1099,133,124,9,6.7669172932330826,7.243875534303727,4.389524459838867,15.998601913452148,1.0,4.0,2.188,6.813,12.209,14.295
457,2025-12-12 05:17:34,1.1.1.1,GigabitEthernet0/0,2.256,10.355,8.0988,8.0988,136,128,8,5.88235294117647,7.00143538415432,3.8137435913085938,16.01123809814453,1.0,8.0,1.821,6.674,10.718,12.767
458,2025-12-12 05:18:03,1.1.1.1,GigabitEthernet0/0,2.272,11.381,9.1088,9.1088,137,128,9,6.569343065693431,7.127406075596809,4.054784774780273,13.78774642944336,1.0,6.0,1.743,6.786,10.592,12.105
459,2025-12-12 05:18:33,1.1.1.1,GigabitEthernet0/0,2.258,12.382,10.1242,10.1242,140,130,10,7.142857142857142,6.709788395808293,4.361629486083984,11.927127838134766,1.0,8.0,1.483,6.481,9.54,10.89
460,2025-12-12 05:19:03,1.1.1.1,GigabitEthernet0/0,2.239,12.36,10.1213,10.1213,132,122,10,7.575757575757576,7.919057470853211,4.562139511108398,50.214529037475586,1.0,8.0,4.367,7.279,11.05,14.699
461,2025-12-12 05:19:34,1.1.1.1,GigabitEthernet0/0,2.277,12.399,10.1217,10.1217,132,122,10,7.575757575757576,8.037553458917337,3.858327865600586,27.96196937561035,1.0,5.0,3.345,7.423,11.97,22.457
462,2025-12-12 05:20:05,1.1.1.1,GigabitEthernet0/0,2.252,12.374,10.1214,10.1214,138,128,10,7.246376811594203,6.952255964279175,4.403591156005859,12.493610382080078,2.0,3.0,1.483,6.734,9.59,11.528
463,2025-12-12 05:20:36,1.1.1.1,GigabitEthernet0/0,2.211,10.309,8.0974,8.0974,134,126,8,5.970149253731343,6.967847309415302,4.086732864379883,13.550758361816406,1.0,6.0,1.413,6.723,9.184,10.994
464,2025-12-12 05:21:04,1.1.1.1,GigabitEthernet0/0,2.305,13.436,11.1314,11.1314,133,122,11,8.270676691729323,8.088195910219286,3.854990005493164,26.928186416625977,4.0,8.0,3.606,7.151,14.596,22.535
465,2025-12-12 05:21:36,1.1.1.1,GigabitEthernet0/0,2.258,12.379,10.1215,10.1215,137,127,10,7.2992700729927,7.067090883029728,4.100799560546875,22.88651466369629,1.0,4.0,2.012,6.882,8.885,10.606
466,2025-12-12 05:22:07,1.1.1.1,GigabitEthernet0/0,2.216,11.329,9.1127,9.1127,128,119,9,7.03125,7.904627743889304,4.506349563598633,21.2709903717041,1.0,6.0,2.564,7.142,13.369,13.754
467,2025-12-12 05:22:37,1.1.1.1,GigabitEthernet0/0,2.296,12.416,10.1203,10.1203,129,119,10,7.751937984496124,8.462254740610843,4.577875137329102,29.998779296875,1.0,7.0,4.205,7.453,20.241,23.546
468,2025-12-12 05:23:08,1.1.1.1,GigabitEthernet0/0,2.286,11.396,9.11,9.11,136,127,9,6.61764705882353,7.371226633627583,3.5834312438964844,17.991065979003906,2.0,7.0,1.841,7.088,9.965,13.266
469,2025-12-12 05:23:37,1.1.1.1,GigabitEthernet0/0,2.28,8.353,6.0735,6.0735,135,129,6,4.444444444444445,7.0070462633473,0,11.312723159790039,2.0,,1.449,6.994,9.407,10.237
470,2025-12-12 05:24:05,1.1.1.1,GigabitEthernet0/0,2.285,,,,148,128,20,13.513513513513514,7.274452596902847,4.408359527587891,19.65022087097168,,0,1.817,7.074,9.416,13.306
471,2025-12-12 05:24:43,1.1.1.1,GigabitEthernet0/0,2.293,14.45,12.1562,12.1562,134,122,12,8.955223880597014,8.345830635946305,4.735469818115234,18.773794174194336,,3.0,2.342,7.703,12.297,14.228
472,2025-12-12 05:25:16,1.1.1.1,GigabitEthernet0/0,2.254,12.375,10.1205,10.1205,141,131,10,7.092198581560284,6.588373475402366,4.07862663269043,30.35593032836914,1.0,2.0,2.349,6.373,8.441,9.688
473,2025-12-12 05:25:46,1.1.1.1,GigabitEthernet0/0,2.336,12.458,10.1223,10.1223,137,127,10,7.2992700729927,7.666349411010742,4.885435104370117,16.37411117553711,1.0,3.0,2.334,7.11,12.423,15.093
474,2025-12-12 05:26:17,1.1.1.1,GigabitEthernet0/0,2.303,13.435,11.1323,11.1323,140,129,11,7.857142857142857,7.07461297974106,4.697561264038086,15.276670455932617,1.0,8.0,1.423,6.768,9.351,10.176
475,2025-12-12 05:26:49,1.1.1.1,GigabitEthernet0/0,2.27,12.392,10.1223,10.1223,137,127,10,7.2992700729927,7.233135343536618,4.191398620605469,16.647815704345703,1.0,6.0,1.808,6.947,10.13,11.732
476,2025-12-12 05:27:20,1.1.1.1,GigabitEthernet0/0,2.245,10.343,8.0984,8.0984,134,126,8,5.970149253731343,7.21174194699242,4.148960113525391,19.285917282104492,1.0,5.0,1.957,6.795,10.467,12.786
477,2025-12-12 05:27:48,1.1.1.1,GigabitEthernet0/0,2.297,6.346,4.0488,4.0488,126,122,4,3.1746031746031744,8.026814851604524,0,27.557373046875,8.0,,4.416,6.95,18.394,24.794
478,2025-12-12 05:28:13,1.1.1.1,GigabitEthernet0/0,,,,,1232,1232,0,0.0,7.292231375520879,3.8514137268066406,31.451940536499023,,0,2.225,6.922,10.152,16.468
479,2025-12-12 05:28:51,1.1.1.1,GigabitEthernet0/0,2.285,13.419,11.1342,11.1342,138,127,11,7.971014492753622,7.475473749356007,3.784656524658203,18.484830856323242,,2.0,2.612,6.746,13.475,14.791
480,2025-12-12 05:29:23,1.1.1.1,GigabitEthernet0/0,2.254,11.363,9.109,9.109,126,117,9,7.142857142857142,8.464470887795473,4.961967468261719,25.173425674438477,1.0,6.0,3.906,7.222,16.115,22.758
481,2025-12-12 05:29:53,1.1.1.1,GigabitEthernet0/0,2.269,11.378,9.1089,9.1089,136,127,9,6.61764705882353,7.24251251521073,4.349470138549805,11.791229248046875,2.0,6.0,1.445,7.075,9.719,11.135
482,2025-12-12 05:30:23,1.1.1.1,GigabitEthernet0/0,2.236,12.358,10.1224,10.1224,137,127,10,7.2992700729927,6.931445730014111,3.984212875366211,15.561103820800781,2.0,7.0,1.565,6.618,9.319,10.622
483,2025-12-12 05:30:53,1.1.1.1,GigabitEthernet0/0,2.337,12.461,10.1245,10.1245,141,131,10,7.092198581560284,7.183129550846479,4.34565544128418,21.68440818786621,1.0,2.0,2.086,6.728,10.135,14.101
