Experiment,Date,Ping_Target,Tracked_Interface,Fail_Start_Time,Fail_End_Time,Failover_Duration_sec,Ping_Loss_Duration_sec,Total_Pings,Successful_Pings,Lost_Pings,Packet_Loss_Percent,Avg_Latency_ms,Min_Latency_ms,Max_Latency_ms,CPU_Before,CPU_After,Jitter_ms,Median_Latency_ms,Latency_95th_ms,Latency_99th_ms
476,2025-12-12 13:35:01,1.1.1.1,GigabitEthernet0/0,2.246,5.336,3.0902,3.0902,78,75,3,3.8461538461538463,7.622369130452474,4.489898681640625,28.36155891418457,2.0,12.0,3.414,6.955,11.451,20.817
477,2025-12-12 13:35:25,1.1.1.1,GigabitEthernet0/0,2.319,6.428,4.1089,4.1089,81,77,4,4.938271604938271,8.768793824431183,4.896402359008789,34.31510925292969,1.0,10.0,4.681,7.552,15.142,24.879
478,2025-12-12 13:35:50,1.1.1.1,GigabitEthernet0/0,2.293,5.35,3.0574,3.0574,82,79,3,3.6585365853658534,7.312563401234301,4.218816757202148,29.618024826049805,2.0,15.0,2.799,6.85,9.467,10.624
479,2025-12-12 13:36:14,1.1.1.1,GigabitEthernet0/0,2.247,5.329,3.0819,3.0819,78,75,3,3.8461538461538463,8.846410115559896,3.9625167846679688,23.907184600830078,2.0,12.0,4.511,7.538,19.75,23.79
480,2025-12-12 13:36:38,1.1.1.1,GigabitEthernet0/0,2.274,5.342,3.0683,3.0683,85,82,3,3.5294117647058822,7.129523812270746,4.54258918762207,11.994123458862305,2.0,10.0,1.41,7.057,9.615,10.438
481,2025-12-12 13:37:01,1.1.1.1,GigabitEthernet0/0,2.298,5.374,3.0759,3.0759,81,78,3,3.7037037037037033,8.022938019190079,3.5452842712402344,16.761302947998047,2.0,15.0,2.574,7.395,13.018,15.484
482,2025-12-12 13:37:25,1.1.1.1,GigabitEthernet0/0,2.253,5.325,3.0719,3.0719,79,76,3,3.79746835443038,6.864146182411595,4.563331604003906,11.624574661254883,2.0,12.0,1.243,6.624,8.965,10.115
483,2025-12-12 13:37:49,1.1.1.1,GigabitEthernet0/0,2.271,6.383,4.1114,4.1114,83,79,4,4.819277108433735,8.047963999494721,4.738330841064453,16.069412231445312,5.0,12.0,2.273,7.591,11.821,14.313
484,2025-12-12 13:38:14,1.1.1.1,GigabitEthernet0/0,2.254,5.342,3.0875,3.0875,84,81,3,3.571428571428571,7.091563424946349,3.9076805114746094,12.315988540649414,1.0,10.0,1.613,6.808,9.119,12.176
485,2025-12-12 13:38:37,1.1.1.1,GigabitEthernet0/0,2.262,5.339,3.0774,3.0774,80,77,3,3.75,7.768891074440696,4.4956207275390625,33.38479995727539,3.0,12.0,3.616,7.228,11.034,17.924
486,2025-12-12 13:39:01,1.1.1.1,GigabitEthernet0/0,2.273,5.353,3.08,3.08,82,79,3,3.6585365853658534,7.350185249425188,4.483222961425781,18.616437911987305,2.0,14.0,1.927,6.941,9.592,13.348
487,2025-12-12 13:39:25,1.1.1.1,GigabitEthernet0/0,2.256,5.319,3.0628,3.0628,78,75,3,3.8461538461538463,7.722358703613281,4.79435920715332,14.726400375366211,3.0,12.0,2.357,7.011,13.682,14.503
488,2025-12-12 13:39:49,1.1.1.1,GigabitEthernet0/0,2.277,5.349,3.072,3.072,85,82,3,3.5294117647058822,7.227502218106898,4.5528411865234375,12.452363967895508,2.0,14.0,1.591,6.927,9.561,12.062
489,2025-12-12 13:40:12,1.1.1.1,GigabitEthernet0/0,2.303,6.402,4.0988,4.0988,86,82,4,4.651162790697675,7.588781961580602,3.9467811584472656,12.894868850708008,1.0,8.0,1.971,7.114,10.632,12.624
490,2025-12-12 13:40:37,1.1.1.1,GigabitEthernet0/0,2.301,5.37,3.0692,3.0692,84,81,3,3.571428571428571,7.560279634263781,4.39143180847168,21.712541580200195,4.0,12.0,2.254,7.078,10.543,13.134
491,2025-12-12 13:41:01,1.1.1.1,GigabitEthernet0/0,2.27,6.376,4.1065,4.1065,82,78,4,4.878048780487805,8.332154689691006,4.7130584716796875,32.88531303405762,5.0,12.0,5.129,7.195,14.423,30.215
492,2025-12-12 13:41:26,1.1.1.1,GigabitEthernet0/0,2.246,5.334,3.0883,3.0883,78,75,3,3.8461538461538463,9.03925895690918,4.186868667602539,23.8649845123291,1.0,8.0,3.551,8.274,16.04,19.331
493,2025-12-12 13:41:49,1.1.1.1,GigabitEthernet0/0,2.259,5.343,3.0833,3.0833,78,75,3,3.8461538461538463,8.127164840698242,3.9136409759521484,30.73430061340332,1.0,13.0,3.985,6.904,14.546,22.403
494,2025-12-12 13:42:13,1.1.1.1,GigabitEthernet0/0,2.309,5.384,3.0749,3.0749,83,80,3,3.614457831325301,7.612809538841248,4.113912582397461,24.938583374023438,2.0,13.0,3.146,7.063,10.24,19.922
495,2025-12-12 13:42:37,1.1.1.1,GigabitEthernet0/0,2.326,5.398,3.0725,3.0725,79,76,3,3.79746835443038,8.051360908307528,4.91642951965332,16.92056655883789,3.0,12.0,2.484,7.234,12.324,16.606
496,2025-12-12 13:43:01,1.1.1.1,GigabitEthernet0/0,2.286,6.392,4.1056,4.1056,86,82,4,4.651162790697675,7.395997280027808,4.418134689331055,13.625621795654297,3.0,15.0,1.658,7.223,10.378,11.657
497,2025-12-12 13:43:26,1.1.1.1,GigabitEthernet0/0,2.346,5.413,3.0661,3.0661,84,81,3,3.571428571428571,7.971007146953065,4.361391067504883,21.84128761291504,2.0,15.0,3.28,7.136,13.59,20.662
498,2025-12-12 13:43:49,1.1.1.1,GigabitEthernet0/0,2.281,6.383,4.1019,4.1019,85,81,4,4.705882352941177,7.196485260386526,4.806756973266602,13.427495956420898,1.0,15.0,1.682,7.011,9.919,13.125
499,2025-12-12 13:44:14,1.1.1.1,GigabitEthernet0/0,2.261,6.353,4.0923,4.0923,80,76,4,5.0,6.989874337848864,4.5604705810546875,11.925220489501953,2.0,9.0,1.284,6.859,8.958,10.064
500,2025-12-12 13:44:39,1.1.1.1,GigabitEthernet0/0,2.308,5.372,3.0636,3.0636,82,79,3,3.6585365853658534,7.9543681084355224,4.210710525512695,37.34421730041504,3.0,12.0,4.455,7.099,13.147,26.603
